time,unix,hex,rat,channel,msg,summary,len
"2026-07-29 17:07:58",1.785334078669E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=438 earfcn=2850 sfn=5077",6
"2026-07-29 17:07:58",1.785334078669E9,0xB0EC,LTE_NAS,"","LTE NAS EMM Plain OTA In","",7
"2026-07-29 17:07:58",1.785334078669E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=438 earfcn=2850 sfn=5077",2
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 17:07:58",1.785334078669E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=2850 cells=1",164
"2026-07-29 17:07:58",1.785334078669E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 17:07:58",1.785334078669E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=157 earfcn=1596 sfn=52645 tac=0x1E94 cid=0xBE8EFC9 band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1596 PCI=135",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=447 earfcn=1596 sfn=65445 tac=0x1E94 cid=0xC00A4CB band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:00",1.785334080414E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1596 PCI=135 RSRP=-84 RSRQ=0 RSSI=-85",40
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1596 PCI=133",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=157 earfcn=1596 sfn=36549 tac=0x1E94 cid=0xBE8EFC9 band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:00",1.785334080414E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1596 PCI=133 RSRP=-86 RSRQ=0 RSSI=-84",40
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1596 PCI=134",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=275 earfcn=1596 sfn=53093 tac=0x1E94 cid=0xBE8EFCA band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:00",1.785334080414E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1596 PCI=134 RSRP=-93 RSRQ=0 RSSI=-84",40
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1596 PCI=135",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1596 PCI=1",36
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1596 PCI=135",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=135",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=438 earfcn=3048 sfn=23877 tac=0x1E94 cid=0xBF68101 band=7 plmn=250-02,250-11",26
"2026-07-29 17:08:00",1.785334080414E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3048 PCI=135 RSRP=-82 RSRQ=0 RSSI=-82",40
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=6",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:00",1.785334080414E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=367 earfcn=3048 sfn=5253 tac=0x1E94 cid=0xBE8EF8F band=7 plmn=250-02,250-11",26
"2026-07-29 17:08:00",1.785334080414E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3048 PCI=6 RSRP=-91 RSRQ=0 RSSI=-83",40
"2026-07-29 17:08:00",1.785334080414E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=7",36
"2026-07-29 17:08:00",1.785334080414E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3048 PCI=7 RSRP=-99 RSRQ=0 RSSI=-83",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=3",36
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=3",36
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=3",36
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3048 PCI=3",36
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=2850 PCI=135",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=438 earfcn=2850 sfn=25253 tac=0x1E94 cid=0xBF68104 band=7 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SystemInformation (decode failed)","pdu=3 pci=438 earfcn=2850 sfn=0",32
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SI [sib3]","pdu=3 pci=438 earfcn=2850 sfn=0",9
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SI [sib5]","pdu=3 pci=438 earfcn=2850 sfn=0",41
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=2850 PCI=135 RSRP=-78 RSRQ=0 RSSI=-79",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=2850 PCI=6",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=367 earfcn=2850 sfn=6597 tac=0x1E94 cid=0xBE8EF8E band=7 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=2850 PCI=6 RSRP=-88 RSRQ=0 RSSI=-79",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1820 PCI=133",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=157 earfcn=1820 sfn=6821 tac=0x1E94 cid=0xBE8EFCC band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1820 PCI=133 RSRP=-85 RSRQ=0 RSSI=-86",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1820 PCI=134",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=275 earfcn=1820 sfn=23365 tac=0x1E94 cid=0xBE8EFCD band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1820 PCI=7",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=447 earfcn=1820 sfn=19813 tac=0x1E94 cid=0xC00A4CF band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1820 PCI=7 RSRP=-91 RSRQ=0 RSSI=-88",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1820 PCI=134",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=275 earfcn=1820 sfn=7301 tac=0x1E94 cid=0xBE8EFCD band=3 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1820 PCI=134 RSRP=-90 RSRQ=0 RSSI=-85",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1820 PCI=1",36
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1820 PCI=2",36
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3750 PCI=134",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=316 earfcn=3750 sfn=56933 tac=0x1E94 cid=0xBE8EFFB band=8 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3750 PCI=134 RSRP=-87 RSRQ=0 RSSI=-84",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3750 PCI=134",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=359 earfcn=3750 sfn=7941 tac=0x1E94 cid=0xBE8EFFC band=8 plmn=250-02,250-11",26
"2026-07-29 17:08:02",1.785334082142E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3750 PCI=134 RSRP=-90 RSRQ=0 RSSI=-84",40
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3750 PCI=132",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3750 PCI=132",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:02",1.785334082142E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3750 PCI=134",36
"2026-07-29 17:08:02",1.785334082142E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=5",36
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=224 earfcn=200 sfn=9797 tac=0x1E94 cid=0xBE8EF66 band=1 plmn=250-02,250-11",26
"2026-07-29 17:08:03",1.785334083877E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=200 PCI=5 RSRP=-97 RSRQ=0 RSSI=-91",40
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=7",36
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=7",36
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=466 earfcn=200 sfn=42917 tac=0x1E94 cid=0xBE8EF65 band=1 plmn=250-02,250-11",26
"2026-07-29 17:08:03",1.785334083877E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=200 PCI=7 RSRP=-97 RSRQ=0 RSSI=-91",40
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=7",36
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=5",36
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=3",36
"2026-07-29 17:08:03",1.785334083877E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=4",36
"2026-07-29 17:08:03",1.785334083877E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=4",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=200 PCI=1",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6350 PCI=132",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=83 earfcn=6350 sfn=28581 tac=0x1E94 cid=0xC0A590D band=20 plmn=250-02,250-11",26
"2026-07-29 17:08:05",1.785334085599E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=6350 PCI=132 RSRP=-105 RSRQ=0 RSSI=-95",40
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6350 PCI=132",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=82 earfcn=6350 sfn=45125 tac=0x1E94 cid=0xC0A590B band=20 plmn=250-02,250-11",26
"2026-07-29 17:08:05",1.785334085599E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=6350 PCI=132 RSRP=-112 RSRQ=0 RSSI=-97",40
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6350 PCI=1",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6350 PCI=1",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6350 PCI=1",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=38100 PCI=135",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=455 earfcn=38100 sfn=64997 tac=0x458E cid=0x316DF16 band=38 plmn=250-01",26
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SystemInformation (decode failed)","pdu=3 pci=455 earfcn=38100 sfn=0",61
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SI [sib5]","pdu=3 pci=455 earfcn=38100 sfn=0",37
"2026-07-29 17:08:05",1.785334085599E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=38100 PCI=135 RSRP=-87 RSRQ=0 RSSI=-83",40
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=38100 PCI=135",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=391 earfcn=38100 sfn=16037 tac=0x458E cid=0x316DF15 band=38 plmn=250-01",26
"2026-07-29 17:08:05",1.785334085599E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=38100 PCI=135 RSRP=-109 RSRQ=0 RSSI=-88",40
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3638 PCI=133",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=173 earfcn=3638 sfn=16261 tac=0x458E cid=0x316DF1C band=8 plmn=250-01",18
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SystemInformation (decode failed)","pdu=3 pci=173 earfcn=3638 sfn=0",49
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SI [sib5]","pdu=3 pci=173 earfcn=3638 sfn=0",41
"2026-07-29 17:08:05",1.785334085599E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3638 PCI=133 RSRP=-78 RSRQ=0 RSSI=-84",40
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3638 PCI=3",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3638 PCI=2",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3638 PCI=3",36
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=38750 PCI=132",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:05",1.785334085599E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=113 earfcn=38750 sfn=16869 tac=0x4E3D cid=0xBF7B020 band=40 plmn=250-20",22
"2026-07-29 17:08:05",1.785334085599E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=38750 PCI=132 RSRP=-116 RSRQ=0 RSSI=-95",40
"2026-07-29 17:08:05",1.785334085599E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=38750 PCI=132",36
"2026-07-29 17:08:05",1.785334085599E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=17 earfcn=38750 sfn=50437 tac=0x4E3D cid=0xBFA8820 band=40 plmn=250-20",22
"2026-07-29 17:08:07",1.785334087328E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=38750 PCI=132 RSRP=-118 RSRQ=0 RSSI=-95",40
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=38750 PCI=1",36
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=1275 PCI=133",36
"2026-07-29 17:08:07",1.785334087328E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=174 earfcn=1275 sfn=58117 tac=0x4D07 cid=0xBF2E90D band=3 plmn=250-20",22
"2026-07-29 17:08:07",1.785334087328E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=1275 PCI=133 RSRP=-78 RSRQ=0 RSSI=-80",40
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3400 PCI=135",36
"2026-07-29 17:08:07",1.785334087328E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=468 earfcn=3400 sfn=41989 tac=0x4D07 cid=0xBF2E917 band=7 plmn=250-20",22
"2026-07-29 17:08:07",1.785334087328E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3400 PCI=135 RSRP=-86 RSRQ=0 RSSI=-86",40
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3200 PCI=133",36
"2026-07-29 17:08:07",1.785334087328E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=130 earfcn=3200 sfn=51813 tac=0x458E cid=0x316DF02 band=7 plmn=250-01",18
"2026-07-29 17:08:07",1.785334087328E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3200 PCI=133 RSRP=-81 RSRQ=0 RSSI=-79",40
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3200 PCI=0",36
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6275 PCI=134",36
"2026-07-29 17:08:07",1.785334087328E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=278 earfcn=6275 sfn=3013 tac=0x458E cid=0x316DF08 band=20 plmn=250-01",18
"2026-07-29 17:08:07",1.785334087328E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=6275 PCI=134 RSRP=-81 RSRQ=0 RSSI=-85",40
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6275 PCI=1",36
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=6275 PCI=1",36
"2026-07-29 17:08:07",1.785334087328E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=3300 PCI=133",36
"2026-07-29 17:08:07",1.785334087328E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 17:08:07",1.785334087328E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=144 earfcn=3300 sfn=14341 tac=0x02A6 cid=0xBEBA605 band=7 plmn=250-99",22
"2026-07-29 17:08:07",1.785334087328E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=3300 PCI=133 RSRP=-89 RSRQ=0 RSSI=-83",40
